Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Region,City,Category,Sub-Category,Product Name,Quantity,Discount,Sales,Profit
ORD-2025326,05/07/2023,2023-07-07,Second Class,CUST-00356,Joseph Jackson,Consumer,South,Atlanta,FURNITURE,Tables,Tables Item 13,1,0.0,287.19,49.63
ORD-2026330,2023-12-24,2023-12-29,First Class,CUST-00706,Jennifer Hernandez,Corporate,Central,Houston,furniture,Bookcases,Bookcases Item 17,3,0.0,1138.2,235.04
ORD-2030795,2024-08-28,2024-08-31,First Class,CUST-00066,Lisa Martin,Corporate,west,Phoenix,Office Supplies,Storage,Storage Item 39,9,0.0,770.85,187.43
ORD-2024901,2025-08-12,2025-08-14,Same Day,CUST-00046,William Miller,Corporate,south,Atlanta,OfficeSupplies,Art,Art Item 47,2,0.0,43.8,15.45
ORD-2026729,2024-11-26,2024-11-29,Standard Class,CUST-00322,William Gonzalez,Consumer,East,Philadelphia,Furniture,Bookcases,Bookcases Item 16,5,0.0,569.7,178.45
ORD-2025255,2025-06-24,2025-07-01,Standard Class,CUST-00485,Barbara Williams,Consumer,west,Los Angeles,technology,Machines,Machines Item 64,2,0.1,723.33,110.56
ORD-2023671,2024-11-21,2024-11-23,Second Class,CUST-00619,Joseph Lopez,Consumer,east,Newark,office supplies,Paper,Paper Item 36,9,0.0,621.0,129.41
ORD-2028646,2025-08-01,2025-08-05,First Class,CUST-00633,Susan Hernandez,Consumer,WEST,Phoenix,Furnitur ,Chairs,Chairs Item 4,7,0.15,581.73,111.57
ORD-2026077,2024-03-28,2024-03-31,Same Day,CUST-00107,Robert Anderson,Consumer,South,Charlotte,technology,Phones,Phones Item 60,9,0.1,1194.26,259.7
ORD-2028755,2025-06-06,2025-06-09,Standard Class,CUST-00491,Nancy Jackson,Consumer,South,Atlanta,furniture,Chairs,Chairs Item 4,9,0.0,879.93,280.3
ORD-2024446,2025-02-02,2025-02-05,,CUST-00627,David Gonzalez,Home Office,west,,OfficeSupplies,Paper,Paper Item 35,7,,813.47,
ORD-2029182,2025-08-29,2025-09-05,Second Class,CUST-00273,Nancy Williams,Home Office,EAST,Newark,Furnitur ,Bookcases,Bookcases Item 14,7,0.0,2966.04,811.11
ORD-2032075,2024-07-01,2024-07-06,Standard Class,CUST-00255,Patricia Rodriguez,Home Office,Central,Houston,Office Supplies,Storage,Storage Item 37,5,0.0,407.35,167.65
ORD-2030329,2025-03-05,2025-03-07,Second Class,CUST-00793,Daniel Rodriguez,Home Office,Central,Detroit,TECHNOLOGY,Machines,Machines Item 64,7,0.0,2812.95,986.2
ORD-2030385,2024-08-13,2024-08-16,Standard Class,CUST-00405,David Garcia,Consumer,west,Los Angeles,Furniture,Chairs,Chairs Item 4,6,0.0,586.62,185.83
ORD-2029355,2024-06-22,2024-06-25,First Class,CUST-00547,Elizabeth Moore,Corporate,west,Seattle,Office Supplies,Labels,Labels Item 51,1,0.0,20.53,3.36
ORD-2025060,2024-07-29,2024-08-05,First Class,CUST-00466,Jessica Lee,Home Office,South,Atlanta,OfficeSupplies,Storage,Storage Item 37,9,0.0,733.23,139.12
ORD-2031664,2025-08-29,2025-09-01,Standard Class,CUST-00096,Mary Martinez,Consumer,West,Phoenix,Furniture,Tables,Tables Item 6,6,0.15,1516.38,103.46
ORD-2029121,2025-03-12,2025-03-15,Standard Class,CUST-00695,Betty Davis,Corporate,EAST,New York,Tech,Phones,Phones Item 57,2,0.0,2961.12,530.37
ORD-2032774,2025-07-09,2025-07-16,Standard Class,CUST-00173,Jennifer Martinez,Consumer,south,Atlanta,Office Supplies,Binders,Binders Item 26,2,0.0,4.24,1.48
ORD-2028756,2023-06-29,2023-07-06,Standard Class,CUST-00398,Karen Jones,Consumer,east,New York,OfficeSupplies,Paper,Paper Item 35,1,0.15,98.78,19.71
ORD-2031037,2024-02-01,2024-02-03,Standard Class,CUST-00431,Barbara Lopez,Corporate,EAST,Boston,Furnitur ,Furnishings,Furnishings Item 18,11,0.1,3262.05,992.77
ORD-2026280,2024-04-10,2024-04-17,Same Day,CUST-00190,David Johnson,Consumer,WEST,Seattle,Tech,Machines,Machines Item 65,2,0.0,2995.44,1123.04
ORD-2026857,16/07/2024,2024-07-20,First Class,CUST-00010,Linda Hernandez,Home Office,East,New York,Tech,Phones,Phones Item 58,8,0.0,10380.4,3559.01
ORD-2026553,18/09/2024,2024-09-23,Standard Class,CUST-00650,Linda Jackson,Consumer,SOUTH,Miami,office supplies,Storage,Storage Item 42,10,0.1,405.81,150.63
ORD-2023501,2024-01-07,2024-01-12,Same Day,CUST-00449,Jennifer Perez,Consumer,central,Houston,TECHNOLOGY,Machines,Machines Item 65,11,0.3,11532.44,2064.27
ORD-2024333,2024-11-21,2024-11-26,Standard Class,CUST-00140,Jessica Rodriguez,Corporate,west,San Francisco,furniture,Tables,Tables Item 10,8,0.2,4752.06,462.12
ORD-2031625,2024-11-18,2024-11-21,Standard Class,CUST-00535,Susan Lee,Corporate,Central,Chicago,technology,Phones,Phones Item 59,10,0.0,5224.4,1310.32
ORD-2028335,2025-03-25,2025-03-27,Standard Class,CUST-00479,Mary Perez,Corporate,central,Detroit,Furniture,Furnishings,Furnishings Item 24,7,0.0,3111.5,1273.08
ORD-2023686,2025-01-05,2025-01-08,Standard Class,CUST-00772,Paul White,Corporate,SOUTH,Atlanta,technology,Phones,Phones Item 59,4,0.0,2089.76,671.5
ORD-2025394,2024-06-24,2024-06-28,Same Day,CUST-00599,William Wilson,Home Office,central,Dallas,FURNITURE,Chairs,Chairs Item 5,3,0.0,280.68,92.47
ORD-2025852,2025-05-20,2025-05-22,Same Day,CUST-00429,Robert Jones,Home Office,East,Philadelphia,TECHNOLOGY,Copiers,Copiers Item 77,7,0.4,163.04,-45.74
ORD-2032703,2024-12-05,2024-12-12,Standard Class,CUST-00481,Betty Moore,Consumer,west,,Tech,Accessories,Accessories Item 72,3,,3628.61,498.51
ORD-2029708,2025-02-09,2025-02-13,Second Class,CUST-00677,Paul Miller,Consumer,central,Detroit,Furniture,Chairs,Chairs Item 5,10,0.0,935.6,276.26
ORD-2029374,2025-05-18,2025-05-23,First Class,CUST-00693,Betty Wilson,Consumer,south,Charlotte,furniture,Tables,Tables Item 11,9,0.2,3160.94,381.67
ORD-2027378,2024-03-28,2024-04-01,Same Day,CUST-00386,Thomas Thompson,Consumer,EAST,Boston,Office  Supplies,Binders,Binders Item 32,11,0.0,286.77,115.5
ORD-2024454,2025-05-31,2025-06-02,Same Day,CUST-00219,Betty Perez,Consumer,West,Los Angeles,FURNITURE,Furnishings,Furnishings Item 19,11,0.0,6766.43,2397.55
ORD-2026752,2024-08-22,2024-08-29,Standard Class,CUST-00582,David Martin,Corporate,South,Nashville,OfficeSupplies,Binders,Binders Item 25,5,0.3,120.4,16.64
ORD-2025105,2025-07-19,2025-07-26,Same Day,CUST-00674,Barbara White,Home Office,EAST,Philadelphia,Furnitur ,Chairs,Chairs Item 5,4,0.0,0.0,106.65
ORD-2025135,2023-05-25,2023-05-27,Standard Class,CUST-00044,Michael Johnson,Consumer,West,Phoenix,furniture,Furnishings,Furnishings Item 21,9,0.1,2647.81,591.26
ORD-2032529,2024-02-08,2024-02-15,Standard Class,CUST-00387,Barbara Rodriguez,Corporate,EAST,Newark,Office  Supplies,Storage,Storage Item 37,9,0.0,733.23,154.75
ORD-2031516,2024-08-27,2024-08-30,Standard Class,CUST-00170,Richard Rodriguez,Consumer,east,Boston,technology,Phones,Phones Item 59,7,0.4,2194.25,-377.41
ORD-2026577,2023-07-25,2023-08-01,Standard Class,CUST-00688,Barbara Jones,Corporate,Centrl,Detroit,TECHNOLOGY,Accessories,Accessories Item 69,5,0.0,6894.35,2850.54
ORD-2025321,2025-02-15,2025-02-18,Standard Class,CUST-00064,Richard Thompson,Consumer,South,Charlotte,Furnitur ,Furnishings,Furnishings Item 20,9,0.1,3601.5,514.96
ORD-2029709,2024-09-11,2024-09-18,Standard Class,CUST-00108,John Taylor,Corporate,Central,Chicago,technology,Copiers,Copiers Item 76,6,0.3,7451.22,-1076.91
ORD-2027620,2025-05-18,2025-05-23,First Class,CUST-00351,Elizabeth Brown,Consumer,Central,Houston,Office  Supplies,Art,Art Item 48,7,0.0,281.96,60.84
ORD-2031197,2025-05-23,2025-05-28,First Class,CUST-00618,Paul Lopez,Corporate,West,Phoenix,Tech,Machines,Machines Item 65,2,0.2,2396.35,569.24
ORD-2027465,2025-08-30,2025-09-06,Same Day,CUST-00600,Linda Anderson,Consumer,Centrl,Houston,OfficeSupplies,Binders,Binders Item 27,7,0.3,327.61,24.55
ORD-2025378,2025-03-15,2025-03-19,Standard Class,CUST-00124,Joseph Jackson,Corporate,West,San Francisco,office supplies,Storage,Storage Item 44,9,0.1,653.59,240.66
ORD-2031427,2024-10-21,2024-10-28,First Class,CUST-00292,Chris Martin,Home Office,west,Seattle,Tech,Phones,Phones Item 58,8,0.15,8823.34,315.98
ORD-2030198,2025-09-24,2025-09-28,Standard Class,CUST-00293,Charles Thomas,Consumer,SOUTH,Nashville,Furniture,Chairs,Chairs Item 1,3,0.2,1136.81,-41.62
ORD-2029793,2023-11-18,2023-11-25,Standard Class,CUST-00580,Robert Lopez,Consumer,east,Philadelphia,Tech,Machines,Machines Item 64,8,0.2,2571.84,435.76
ORD-2031055,2025-08-17,2025-08-24,Same Day,CUST-00656,Elizabeth White,Corporate,central,Chicago,furniture,Tables,Tables Item 10,1,0.0,742.51,318.88
ORD-2031151,2024-10-24,2024-10-28,Standard Class,CUST-00095,Betty Rodriguez,Corporate,SOUTH,Nashville,Office Supplies,Paper,Paper Item 36,7,0.0,483.0,132.17
ORD-2023721,2024-11-13,2024-11-20,Standard Class,CUST-00269,Karen Moore,Consumer,Central,Detroit,office supplies,Art,Art Item 45,10,0.1,109.17,30.77
ORD-2027616,2025-08-13,2025-08-18,Second Class,CUST-00644,John Thompson,Corporate,West,Seattle,Furniture,Bookcases,Bookcases Item 16,11,0.2,1002.67,-43.87
ORD-2030560,2024-10-07,2024-10-12,Second Class,CUST-00599,William Wilson,Home Office,Centrl,Chicago,Technology,Copiers,Copiers Item 76,3,0.15,4523.95,961.23
ORD-2029282,2024-08-29,2024-09-02,Standard Class,CUST-00108,John Taylor,Corporate,central,Houston,technology,Machines,Machines Item 65,11,0.1,14827.43,1301.33
ORD-2030033,2024-06-23,2024-06-25,Standard Class,CUST-00648,David Thomas,Corporate,central,Dallas,technology,Accessories,Accessories Item 68,3,0.2,3261.55,510.17
ORD-2030101,2023-12-04,2023-12-06,Second Class,CUST-00666,Charles Lee,Home Office,Centrl,Houston,Technology,Accessories,Accessories Item 71,5 units,0.3,2125.58,-448.15
ORD-2024058,2024-05-03,2024-05-05,Standard Class,CUST-00562,Nancy Jones,Consumer,east,Newark,TECHNOLOGY,Copiers,Copiers Item 78,5,0.15,2983.92,309.98
ORD-2029226,2024-11-23,2024-11-30,Second Class,CUST-00392,Karen Johnson,Consumer,EAST,New York,Office  Supplies,Labels,Labels Item 51,7,0.0,143.71,31.86
ORD-2024861,2025-01-16,2025-01-19,Standard Class,CUST-00235,Daniel Jones,Consumer,WEST,San Francisco,Tech,Phones,Phones Item 58,1,0.1,1167.8,76.74
ORD-2029960,2024-04-20,2024-04-24,Standard Class,CUST-00591,Daniel Jackson,Corporate,SOUTH,Atlanta,furniture,Furnishings,Furnishings Item 19,10,0.15,5228.6,458.44
ORD-2025150,25/12/2024,2025-01-01,First Class,CUST-00502,Robert White,Consumer,Central,Chicago,OfficeSupplies,Storage,Storage Item 42,6,0.0,270.54,62.78
ORD-2025778,2023-09-01,2023-09-08,Standard Class,CUST-00287,Jessica White,Consumer,EAST,Boston,Furnitur ,Furnishings,Furnishings Item 20,5,0.3,1556.2,101.98
ORD-2027545,2024-11-10,2024-11-13,Standard Class,CUST-00310,Jessica Moore,Consumer,EAST,Boston,TECHNOLOGY,Copiers,Copiers Item 75,2,0.0,288.18,125.87
ORD-2031570,2024-02-25,2024-03-03,Same Day,CUST-00066,Lisa Martin,Corporate,WEST,Los Angeles,TECHNOLOGY,Accessories,Accessories Item 72,8,0.1,9676.3,2227.22
ORD-2025515,2025-04-25,2025-04-27,Standard Class,CUST-00705,Susan Anderson,Consumer,east,Newark,Technology,Accessories,Accessories Item 69,5,0.0,6894.35,3036.74
ORD-2025437,2025-05-02,2025-05-07,,CUST-00377, Jennifer Martin  ,Corporate,Central,,FURNITURE,Furnishings,Furnishings Item 20,6,,1600.67,
ORD-2029800,2023-06-17,2023-06-21,Standard Class,CUST-00491,Nancy Jackson,Consumer,south,Atlanta,furniture,Chairs,Chairs Item 5,3 units,0.1,252.61,72.36
ORD-2026872,2024-12-19,2024-12-23,First Class,CUST-00545,Barbara Moore,Consumer,SOUTH,Nashville,FURNITURE,Tables,Tables Item 10,5,0.3,2598.78,42.31
ORD-2024444,2024-10-06,2024-10-09,Standard Class,CUST-00694,Robert Smith,Consumer,south,Miami,TECHNOLOGY,Machines,Machines Item 61,2,0.0,627.6,226.58
ORD-2027801,2023-12-28,2024-01-02,Second Class,CUST-00219,Betty Perez,Consumer,West,Seattle,Furniture,Tables,Tables Item 11,6,0.0,2634.12,469.97
ORD-2030011,2025-02-16,2025-02-21,Standard Class,CUST-00021,Elizabeth Smith,Corporate,Centrl,Chicago,Office  Supplies,Art,Art Item 47,5,0.0,109.5,45.87
ORD-2023307,2025-08-18,2025-08-25,Same Day,CUST-00488,Sarah Gonzalez,Consumer,Centrl,Detroit,TECHNOLOGY,Copiers,Copiers Item 76,8,0.0,14192.8,5925.48
ORD-2028000,2025-05-21,2025-05-25,Standard Class,CUST-00142,David Martin,Corporate,East,Philadelphia,FURNITURE,Tables,Tables Item 8,11,0.0,1159.51,420.48
ORD-2030467,2025-01-22,2025-01-24,Standard Class,CUST-00068,Chris White,Home Office,west,Seattle,Furnitur ,Chairs,Chairs Item 1,1,0.15,402.62,138.01
ORD-2031668,2024-05-29,2024-06-05,First Class,CUST-00387,Barbara Rodriguez,Corporate,east,Newark,Tech,Accessories,Accessories Item 68,8,0.5,5435.92,-1773.81
ORD-2029331,2024-09-02,2024-09-07,Standard Class,CUST-00068,Chris White,Home Office,west,Los Angeles,FURNITURE,Chairs,Chairs Item 2,8,0.0,1279.84,202.41
ORD-2023070,2023-11-15,2023-11-17,Standard Class,CUST-00251,Susan Martin,Consumer,East,New York,technology,Accessories,Accessories Item 70,2,0.2,2055.73,533.58
ORD-2024384,2024-04-12,2024-04-19,Standard Class,CUST-00491,Nancy Jackson,Consumer,SOUTH,Miami,Tech,Copiers,Copiers Item 73,6,0.0,1680.48,732.82
ORD-2026347,2024-07-08,2024-07-11,Standard Class,CUST-00104,Susan Miller,Consumer,EAST,New York,TECHNOLOGY,Phones,Phones Item 54,11,0.0,6569.31,2678.36
ORD-2029037,2024-08-20,2024-08-25,Standard Class,CUST-00563,Linda Garcia,Consumer,West,Seattle,technology,Machines,Machines Item 66,9,0.0,12148.56,4946.07
ORD-2030377,2025-04-08,2025-04-15,Standard Class,CUST-00068,Chris White,Home Office,West,Seattle,OfficeSupplies,Paper,Paper Item 36,3,0.0,207.0,68.78
ORD-2024953,2024-09-24,2024-09-26,Standard Class,CUST-00291,Charles Johnson,Consumer,SOUTH,Nashville,Technology,Accessories,Accessories Item 69,2,0.0,2757.74,424.16
ORD-2030482,2024-09-11,2024-09-16,First Class,CUST-00017,Robert Davis,Consumer,central,Chicago,Technology,Copiers,Copiers Item 74,5,0.1,4933.26,1102.78
ORD-2029447,2025-01-21,2025-01-23,Second Class,CUST-00424,Karen Williams,Corporate,Central,Chicago,Tech,Accessories,Accessories Item 70,2,0.0,2569.66,1037.15
ORD-2031459,2025-06-19,2025-06-22,Second Class,CUST-00326,Nancy Jones,Consumer,EAST,Philadelphia,Technology,Phones,Phones Item 58,4,0.0,5190.2,2173.23
ORD-2024159,2025-02-13,2025-02-17,Standard Class,CUST-00081,Jessica Rodriguez,Consumer,SOUTH,Charlotte,technology,Machines,Machines Item 62,6,0.0,8908.38,3284.65
ORD-2026821,2024-02-03,2024-02-06,Standard Class,CUST-00725,Karen Garcia,Consumer,South,Atlanta,OfficeSupplies,Paper,Paper Item 36,5,0.0,345.0,150.03
ORD-2029927,2025-10-15,2025-10-17,Standard Class,CUST-00507,Jennifer Williams,Consumer,central,Houston,Office  Supplies,Binders,Binders Item 27,3,0.0,200.58,80.42
ORD-2029534,2025-08-27,2025-09-01,First Class,CUST-00045,Susan Rodriguez,Consumer,east,Philadelphia,Furniture,Bookcases,Bookcases Item 16,5,0.0,569.7,177.71
ORD-2032050,2025-08-14,2025-08-18,Same Day,CUST-00414,Jessica Martinez,Corporate,East,New York,Tech,Copiers,Copiers Item 76,5,0.0,8870.5,2895.48
ORD-2032063,2024-09-18,2024-09-22,Second Class,CUST-00495,Linda Taylor,Corporate,West,Los Angeles,Furnitur ,Tables,Tables Item 8,7,0.0,737.87,112.77
ORD-2031435,2023-07-26,2023-07-31,Second Class,CUST-00024,Chris Thomas,Consumer,SOUTH,Nashville,Office  Supplies,Art,Art Item 47,4,0.15,74.46,14.49
ORD-2023696,2024-12-13,2024-12-16,First Class,CUST-00211,Joseph Martin,Corporate,WEST,Los Angeles,OfficeSupplies,Storage,Storage Item 40,5,0.0,105.0,39.16
ORD-2031168,2025-08-27,2025-08-31,Second Class,CUST-00654,Robert Jackson,Consumer,SOUTH,Charlotte,furniture,Chairs,Chairs Item 2,2,0.0,319.96,94.86
ORD-2027398,2025-05-08,2025-05-11,Standard Class,CUST-00183,Jennifer Gonzalez,Consumer,WEST,Los Angeles,FURNITURE,Tables,Tables Item 7,9,0.0,7520.22,1154.63
ORD-2031580,2025-03-11,2025-03-15,Standard Class,CUST-00639,Elizabeth Jackson,Consumer,South,Atlanta,OfficeSupplies,Art,Art Item 46,2,0.15,201.31,37.79
ORD-2031664,2025-08-29,2025-09-01,Standard Class,CUST-00096,Mary Martinez,Consumer,west,Phoenix,furniture,Chairs,Chairs Item 5,7,0.1,589.43,75.5
ORD-2027885,2024-09-21,2024-09-26,Same Day,CUST-00160,Jessica Brown,Consumer,SOUTH,Atlanta,Furnitur ,Furnishings,Furnishings Item 23,3,0.15,2146.59,127.6
ORD-2023879,2024-09-21,2024-09-24,Second Class,CUST-00358,Elizabeth Lopez,Home Office,South,Atlanta,Furniture,Furnishings,Furnishings Item 22,11,0.0,1804.44,695.43
ORD-2031593,2025-08-11,2025-08-18,Second Class,CUST-00114,Betty Smith,Consumer,west,Seattle,technology,Accessories,Accessories Item 68,3,0.1,3669.25,481.17
ORD-2029034,2025-04-28,2025-05-05,Same Day,CUST-00604,William Taylor,Consumer,EAST,Newark,Furnitur ,Tables,Tables Item 13,11,0.0,3159.09,504.9
ORD-2026776,2024-11-20,2024-11-24,Standard Class,CUST-00519,Linda Thomas,Consumer,west,Phoenix,TECHNOLOGY,Phones,Phones Item 54,8,0.15,4061.03,1313.37
ORD-2024926,2023-04-30,2023-05-04,Second Class,CUST-00302,Paul White,Consumer,South,Atlanta,FURNITURE,Bookcases,Bookcases Item 14,8,0.0,3389.76,562.03
ORD-2024142,2024-05-08,2024-05-13,Standard Class,CUST-00572,John Jackson,Consumer,West,Los Angeles,furniture,Furnishings,Furnishings Item 21,1,0.4,196.13,-14.51
ORD-2031685,2025-07-07,2025-07-10,Standard Class,CUST-00045,Susan Rodriguez,Consumer,EAST,New York,technology,Accessories,Accessories Item 69,5,0.0,6894.35,2427.87
ORD-2029156,2024-04-23,2024-04-27,First Class,CUST-00467,Michael Lee,Home Office,East,New York,TECHNOLOGY,Phones,Phones Item 57,9,0.2,10660.03,863.51
ORD-2026373,06/04/2025,2025-04-08,First Class,CUST-00762,Richard Hernandez,Corporate,Central,,OfficeSupplies,Binders,Binders Item 26,2,,3.39,0.14
ORD-2028713,2024-12-15,2024-12-18,Second Class,CUST-00668,William Jones,Corporate,south,Miami,Office  Supplies,Storage,Storage Item 37,2,0.0,162.94,55.98
ORD-2031835,2024-03-04,2024-03-09,Second Class,CUST-00310,Jessica Moore,Consumer,east,Newark,OfficeSupplies,Paper,Paper Item 35,10,0.0,1162.1,311.53
ORD-2029451,2024-10-18,2024-10-25,Standard Class,CUST-00763,Thomas Wilson,Corporate,South,Charlotte,Office  Supplies,Labels,Labels Item 50,2,0.0,219.56,53.19
ORD-2025039,2024-05-03,2024-05-10,Second Class,CUST-00587,Sarah Davis,Consumer,Central,Dallas,FURNITURE,Furnishings,Furnishings Item 21,8,0.2,2092.1,66.04
ORD-2032235,2024-09-05,2024-09-08,Same Day,CUST-00369,Jessica Lopez,Consumer,east,Newark,office supplies,Binders,Binders Item 29,4,0.15,50.25,13.83
ORD-2029810,2025-08-21,2025-08-28,Second Class,CUST-00211,Joseph Martin,Corporate,West,Seattle,Furniture,Furnishings,Furnishings Item 21,7,0.0,2288.23,811.0
ORD-2031892,2025-05-31,2025-06-03,Same Day,CUST-00113,Lisa Wilson,Consumer,central,Houston,FURNITURE,Bookcases,Bookcases Item 16,6,0.5,341.82,-176.09
ORD-2031664,2025-08-29,2025-09-01,Second Class,CUST-00096,Mary Martinez,Consumer,West,Phoenix,furniture,Furnishings,Furnishings Item 22,1,0.0,164.04,59.23
ORD-2028297,2023-03-01,2023-03-04,Standard Class,CUST-00089,Linda Hernandez,Corporate,South,Charlotte,Technology,Machines,Machines Item 67,6,0.0,6445.62,1263.68
ORD-2029126,2025-10-26,2025-10-28,Standard Class,CUST-00503,David Rodriguez,Consumer,south,Nashville,Furniture,Furnishings,Furnishings Item 23,6,0.0,5050.8,1255.93
ORD-2028196,2024-12-15,2024-12-18,Standard Class,CUST-00746,Joseph Thompson,Consumer,WEST,San Francisco,FURNITURE,Bookcases,Bookcases Item 16,1,0.0,113.94,41.49
ORD-2028172,2023-11-09,2023-11-12,Same Day,CUST-00547,Elizabeth Moore,Corporate,west,Los Angeles,office supplies,Storage,Storage Item 44,1,0.0,80.69,12.31
ORD-2024531,2025-08-06,2025-08-13,Standard Class,CUST-00703,James Lee,Corporate,east,Newark,Furniture,Tables,Tables Item 6,3,0.0,891.99,332.39
ORD-2031394,2025-05-17,2025-05-24,Second Class,CUST-00426,William Moore,Consumer,east,Newark,Technology,Accessories,Accessories Item 71,3,0.4,1093.16,-22.57
ORD-2032668,2025-02-03,2025-02-07,Standard Class,CUST-00281,Lisa Hernandez,Consumer,West,Los Angeles,TECHNOLOGY,Copiers,Copiers Item 78,9,0.3,4423.23,526.7
ORD-2024736,2025-08-09,2025-08-12,Standard Class,CUST-00359,Thomas Thomas,Consumer,EAST,New York,Technology,Copiers,Copiers Item 78,10,0.0,7021.0,1988.47
ORD-2027214,2025-01-04,2025-01-06,Standard Class,CUST-00441,John Jackson,Consumer,South,Charlotte,FURNITURE,Bookcases,Bookcases Item 17,3,0.0,1138.2,394.15
ORD-2024629,2025-05-05,2025-05-12,Standard Class,CUST-00222,Karen Lopez,Consumer,WEST,Los Angeles,Office Supplies,Paper,Paper Item 34,4,0.0,478.6,77.56
ORD-2028695,2023-10-08,2023-10-10,Standard Class,CUST-00222,Karen Lopez,Consumer,west,Los Angeles,Office  Supplies,Labels,Labels Item 49,9,0.15,153.92,11.19
ORD-2026155,2025-09-08,2025-09-15,Standard Class,CUST-00345,Michael Lopez,Consumer,South,Miami,Tech,Machines,Machines Item 63,2,0.0,2053.06,657.93
ORD-2026903,2024-09-30,2024-10-07,Same Day,CUST-00492,Paul Perez,Home Office,south,Atlanta,Tech,Machines,Machines Item 61,9,0.0,2824.2,1009.39
ORD-2025035,2024-09-29,2024-10-02,Second Class,CUST-00183,Jennifer Gonzalez,Consumer,WEST,Phoenix,Office  Supplies,Storage,Storage Item 40,4,0.0,84.0,37.23
ORD-2024056,2025-05-06,2025-05-08,Standard Class,CUST-00490,Daniel Martinez,Corporate,Central,Detroit,TECHNOLOGY,Copiers,Copiers Item 78,3,0.0,2106.3,401.24
ORD-2027772,2024-12-21,2024-12-24,Standard Class,CUST-00574,David Perez,Home Office,EAST,Boston,Technology,Copiers,Copiers Item 77,4,0.0,155.28,55.92
ORD-2031199,2025-02-20,2025-02-23,Standard Class,CUST-00109,Betty Johnson,Consumer,west,Seattle,TECHNOLOGY,Machines,Machines Item 64,3,0.0,1205.55,414.56
ORD-2025872,2025-01-17,2025-01-19,First Class,CUST-00436,Robert Martinez,Corporate,east,New York,furniture,Bookcases,Bookcases Item 14,8,0.2,2711.81,708.18
ORD-2023916,2023-06-18,2023-06-22,Same Day,CUST-00794,William Johnson,Home Office,south,Charlotte,OfficeSupplies,Storage,Storage Item 40,10,0.0,210.0,46.46
ORD-2032524,2024-04-26,2024-05-01,Second Class,CUST-00287,Jessica White,Consumer,East,Newark,Office  Supplies,Storage,Storage Item 40,10,0.0,210.0,53.27
ORD-2030110,2025-03-01,2025-03-03,Same Day,CUST-00396,James Taylor,Consumer,South,Atlanta,furniture,Furnishings,Furnishings Item 21,11,0.15,3056.42,90.65
ORD-2032131,2025-09-25,2025-09-28,Standard Class,CUST-00680,John Wilson,Consumer,South,Atlanta,TECHNOLOGY,Accessories,Accessories Item 69,4,0.0,5515.48,1423.17
ORD-2029096,2024-06-11,2024-06-15,Standard Class,CUST-00412,Chris Jackson,Consumer,East,Newark,FURNITURE,Furnishings,Furnishings Item 18,8,0.15,2240.6,23.15
ORD-2029681,09/08/2024,2024-08-11,Standard Class,CUST-00794, William Johnson  ,Home Office,South,Charlotte,OfficeSupplies,Labels,Labels Item 52,5,0.0,549.25,82.76
ORD-2032387,2025-11-02,2025-11-06,Standard Class,CUST-00711,Patricia Smith,Consumer,central,Chicago,OfficeSupplies,Storage,Storage Item 42,10,0.0,450.9,99.01
ORD-2025427,2025-08-04,2025-08-07,Same Day,CUST-00114,Betty Smith,Consumer,west,Seattle,Furniture,Tables,Tables Item 13,8,0.0,2297.52,376.2
ORD-2026129,2025-10-19,2025-10-24,Standard Class,CUST-00571,Karen Wilson,Consumer,South,Atlanta,Office Supplies,Binders,Binders Item 30,7,0.15,700.85,235.64
ORD-2032498,2025-08-24,2025-08-31,Standard Class,CUST-00691,Mary Garcia,Consumer,South,Atlanta,Office  Supplies,Binders,Binders Item 26,2,0.0,4.24,1.11
ORD-2027397,2023-06-29,2023-07-01,First Class,CUST-00292,Chris Martin,Home Office,WEST,Phoenix,TECHNOLOGY,Machines,Machines Item 61,9,0.0,2824.2,1178.15
ORD-2028676,2025-01-23,2025-01-25,Standard Class,CUST-00162,John Martinez,Consumer,central,Detroit,Furniture,Chairs,Chairs Item 1,6,0.2,2273.62,580.51
ORD-2024055,2024-02-15,2024-02-18,Same Day,CUST-00265,Robert Thomas,Consumer,south,Miami,Office  Supplies,Binders,Binders Item 30,4,0.0,471.16,200.56
ORD-2023097,2025-07-20,2025-07-24,Standard Class,CUST-00051,Charles Williams,Consumer,SOUTH,Nashville,Technology,Machines,Machines Item 61,9,0.0,2824.2,672.44
ORD-2023036,2024-04-04,2024-04-08,Standard Class,CUST-00275,Susan Gonzalez,Corporate,West,San Francisco,Office  Supplies,Storage,Storage Item 44,9,0.3,508.35,-100.93
ORD-2025429,2023-07-25,2023-08-01,First Class,CUST-00076,Sarah Davis,Consumer,west,San Francisco,Furniture,Chairs,Chairs Item 1,6,0.0,2842.02,504.77
ORD-2030119,2024-07-29,2024-08-02,Standard Class,CUST-00607,Jessica Johnson,Home Office,West,San Francisco,Office Supplies,Binders,Binders Item 32,8,0.0,208.56,48.74
ORD-2025874,01/03/2024,2024-03-03,Same Day,CUST-00215,Thomas Brown,Consumer,Central,Houston,Office  Supplies,Labels,Labels Item 52,7,0.0,768.95,337.35
