Order ID,Order Date,Year,Month,Month Number,Year-Month,Customer ID,Customer Name,Region,City,Category,Sub-Category,Product Name,Quantity,Unit Price,Discount,Sales,Profit,Profit Margin %,Order Value,Payment Method
ORD10955,2024-08-17,2024,Aug,8,2024-08,CUST0176,Ravi Kapoor,North,Jaipur,Clothing,Women's Kurti,Women's Kurti,1,4506.86,0.05,4281.52,937.98,21.907640277284703,4281.52,UPI
ORD10651,2024-10-22,2024,Oct,10,2024-10,CUST0379,Kavya Joshi,East,Patna,Furniture,Bookshelf,Bookshelf,1,4584.81,0.1,4126.33,821.12,19.89952330521311,4126.33,UPI
ORD11485,2024-03-17,2024,Mar,3,2024-03,CUST0046,Krishna Joshi,West,Mumbai,Home & Kitchen,Storage Containers Set,Storage Containers Set,2,4142.6,0.0,8285.2,3853.13,46.50617969391203,8285.2,UPI
ORD10380,2024-07-23,2024,Jul,7,2024-07,CUST0372,Vihaan Kapoor,North,Chandigarh,Home & Kitchen,LED Table Lamp,LED Table Lamp,2,2416.75,0.0,4833.5,2068.34,42.791765801179274,4833.5,Debit Card
ORD10565,2024-04-22,2024,Apr,4,2024-04,CUST0078,Aadhya Singh,South,Hyderabad,Electronics,Bluetooth Speaker,Bluetooth Speaker,1,5172.8,0.1,4655.52,281.78,6.0525999243908295,4655.52,UPI
ORD11539,2025-01-18,2025,Jan,1,2025-01,CUST0428,Unknown Customer,West,Mumbai,Home & Kitchen,Non-Stick Pan,Non-Stick Pan,2,2707.34,0.1,4873.21,1038.7,21.314492911243306,4873.21,Net Banking
ORD10957,2024-01-04,2024,Jan,1,2024-01,CUST0079,Myra Kapoor,West,Mumbai,Electronics,Webcam HD,Webcam HD,1,2743.97,0.05,2606.77,518.88,19.905093276353494,2606.77,Debit Card
ORD10742,2024-10-26,2024,Oct,10,2024-10,CUST0276,Unknown Customer,South,Hyderabad,Clothing,Men's T-Shirt,Men's T-Shirt,2,1052.59,0.15,1789.4,377.32,21.08639767519839,1789.4,Credit Card
ORD12082,2024-09-05,2024,Sep,9,2024-09,CUST0395,Diya Verma,West,Ahmedabad,Electronics,Noise Cancelling Headphones,Noise Cancelling Headphones,1,899.46,0.0,899.46,178.93,19.893046939274676,899.46,Debit Card
ORD10232,2024-02-02,2024,Feb,2,2024-02,CUST0135,Arun Gupta,North,Jaipur,Stationery,Notebook Pack,Notebook Pack,2,4753.51,0.1,8556.32,3964.71,46.33662602614208,8556.32,UPI
ORD11694,2024-10-23,2024,Oct,10,2024-10,CUST0468,Aditya Kumar,North,Delhi,Furniture,Study Table,Study Table,1,4991.64,0.05,4742.06,866.89,18.280873713112022,4742.06,UPI
ORD10383,2024-06-30,2024,Jun,6,2024-06,CUST0277,Priya Verma,South,Hyderabad,Electronics,Webcam HD,Webcam HD,1,2743.97,0.0,2743.97,656.08,23.90988239667344,2743.97,Debit Card
ORD11456,2024-04-16,2024,Apr,4,2024-04,CUST0466,Anika Reddy,North,Jaipur,Furniture,Recliner Chair,Recliner Chair,1,2880.32,0.2,2304.26,406.82,17.655125723659655,2304.26,Credit Card
ORD10073,2024-08-23,2024,Aug,8,2024-08,CUST0467,Anika Kumar,East,Patna,Furniture,Study Table,Study Table,1,4991.64,0.1,4492.48,617.31,13.74096267540423,4492.48,UPI
ORD11095,2024-10-23,2024,Oct,10,2024-10,CUST0220,Meera Chatterjee,North,Jaipur,Furniture,Recliner Chair,Recliner Chair,1,2880.32,0.1,2592.29,694.85,26.804485609248967,2592.29,Cash on Delivery
ORD11891,2025-01-15,2025,Jan,1,2025-01,CUST0394,Aadhya Gupta,West,Pune,Furniture,Office Chair,Office Chair,1,3394.32,0.05,3224.6,974.97,30.235378031383743,3224.6,Net Banking
ORD11934,2024-05-12,2024,May,5,2024-05,CUST0341,Aarav Nair,South,Hyderabad,Electronics,Bluetooth Speaker,Bluetooth Speaker,1,5172.8,0.1,4655.52,281.78,6.0525999243908295,4655.52,Credit Card
ORD10172,2024-12-21,2024,Dec,12,2024-12,CUST0126,Ananya Mehta,East,Bhubaneswar,Electronics,USB-C Charger,USB-C Charger,3,700.94,0.2,1682.26,-201.05,-11.951184715798984,1682.26,Debit Card
ORD11660,2024-08-09,2024,Aug,8,2024-08,CUST0086,Sanjay Nair,West,Pune,Home & Kitchen,Storage Containers Set,Storage Containers Set,2,4142.6,0.05,7870.94,3438.87,43.69071546727582,7870.94,Debit Card
ORD10169,2024-08-23,2024,Aug,8,2024-08,CUST0302,Pooja Verma,East,Bhubaneswar,Clothing,Men's T-Shirt,Men's T-Shirt,2,1052.59,0.15,1789.4,377.32,21.08639767519839,1789.4,UPI
ORD11236,2024-04-11,2024,Apr,4,2024-04,CUST0230,Arun Verma,East,Bhubaneswar,Electronics,Bluetooth Speaker,Bluetooth Speaker,2,5172.8,0.2,8276.48,-471.0,-5.6908250850603155,8276.48,UPI
ORD10273,2024-06-27,2024,Jun,6,2024-06,CUST0299,Anika Singh,West,Mumbai,Clothing,Winter Jacket,Winter Jacket,2,2896.9,0.1,5214.42,2043.08,39.18134711051277,5214.42,Credit Card
ORD10421,2024-10-21,2024,Oct,10,2024-10,CUST0172,Ravi Patel,South,Bengaluru,Electronics,Wireless Mouse,Wireless Mouse,1,4677.64,0.1,4209.88,472.45,11.222410139956484,4209.88,Credit Card
ORD11119,2024-11-27,2024,Nov,11,2024-11,CUST0328,Pooja Kumar,West,Ahmedabad,Clothing,Formal Shirt,Formal Shirt,1,1477.42,0.05,1403.55,417.44,29.741726336788858,1403.55,UPI
ORD11637,2024-11-03,2024,Nov,11,2024-11,CUST0095,Rohan Verma,East,Bhubaneswar,Electronics,Smart Watch,Smart Watch,3,2319.17,0.1,6261.76,91.72,1.4647639002452983,6261.76,Net Banking
ORD11912,2024-10-03,2024,Oct,10,2024-10,CUST0474,Divya Mehta,South,Bengaluru,Furniture,Office Chair,Office Chair,1,3394.32,0.0,3394.32,1144.69,33.72369134318509,3394.32,Cash on Delivery
ORD11067,2024-03-26,2024,Mar,3,2024-03,CUST0350,Priya Kumar,North,Chandigarh,Furniture,Sofa Cover,Sofa Cover,2,4703.54,0.15,7996.02,1515.22,18.94967746453861,7996.02,Net Banking
ORD10057,2025-02-18,2025,Feb,2,2025-02,CUST0226,Nikhil Patel,South,Chennai,Clothing,Denim Jeans,Denim Jeans,1,2056.08,0.15,1747.67,529.21,30.280888268380185,1747.67,Credit Card
ORD11128,2025-03-02,2025,Mar,3,2025-03,CUST0106,Kavya Reddy,South,Bengaluru,Clothing,Men's T-Shirt,Men's T-Shirt,1,1052.59,0.0,1052.59,346.55,32.923550480243975,1052.59,Debit Card
ORD11331,2024-08-09,2024,Aug,8,2024-08,CUST0060,Rohan Mehta,East,Kolkata,Furniture,Sofa Cover,Sofa Cover,1,4703.54,0.05,4468.36,1227.96,27.481223536151965,4468.36,UPI
ORD11409,2024-12-13,2024,Dec,12,2024-12,CUST0067,Sai Reddy,West,Pune,Furniture,Bed Side Table,Bed Side Table,1,5828.58,0.1,5245.72,416.02,7.930655848958769,5245.72,Credit Card
ORD11548,2025-02-21,2025,Feb,2,2025-02,CUST0466,Anika Reddy,South,Bengaluru,Electronics,Smart Watch,Smart Watch,1,2319.17,0.15,1971.29,-85.39,-4.331681284843935,1971.29,Net Banking
ORD10039,2024-05-11,2024,May,5,2024-05,CUST0124,Myra Reddy,East,Kolkata,Electronics,Smart Watch,Smart Watch,2,2319.17,0.15,3942.59,-170.77,-4.331416657577887,3942.59,Cash on Delivery
ORD10307,2024-07-15,2024,Jul,7,2024-07,CUST0397,Diya Kumar,West,Pune,Clothing,Winter Jacket,Winter Jacket,1,2896.9,0.1,2607.21,1021.54,39.18134711051277,2607.21,UPI
ORD10007,2024-03-04,2024,Mar,3,2024-03,CUST0172,Ravi Patel,East,Kolkata,Electronics,Bluetooth Speaker,Bluetooth Speaker,1,5172.8,0.1,4655.52,281.78,6.0525999243908295,4655.52,Cash on Delivery
ORD11105,2025-03-29,2025,Mar,3,2025-03,CUST0219,Ravi Bose,South,Chennai,Stationery,Desk Organizer,Desk Organizer,1,967.81,0.1,871.03,510.13,58.56629507594457,871.03,Debit Card
ORD10783,2024-06-18,2024,Jun,6,2024-06,CUST0329,Aadhya Verma,North,Chandigarh,Stationery,Notebook Pack,Notebook Pack,1,4753.51,0.1,4278.16,1982.36,46.33674289881631,4278.16,UPI
ORD10409,2024-09-25,2024,Sep,9,2024-09,CUST0365,Sanjay Rao,North,Delhi,Electronics,Bluetooth Speaker,Bluetooth Speaker,1,5172.8,0.1,4655.52,281.78,6.0525999243908295,4655.52,Net Banking
ORD12111,2024-05-29,2024,May,5,2024-05,CUST0030,Divya Das,South,Bengaluru,Clothing,Running Shoes,Running Shoes,2,910.04,0.0,1820.08,693.58,38.107116170717774,1820.08,Credit Card
ORD10782,2024-09-10,2024,Sep,9,2024-09,CUST0454,Aditya Nair,West,Mumbai,Electronics,Smart Watch,Smart Watch,1,2319.17,0.0,2319.17,262.49,11.318273347792529,2319.17,Debit Card
ORD11191,2024-04-19,2024,Apr,4,2024-04,CUST0323,Ananya Kapoor,North,Jaipur,Clothing,Running Shoes,Running Shoes,1,910.04,0.0,910.04,346.79,38.107116170717774,910.04,Credit Card
ORD10535,2024-02-26,2024,Feb,2,2024-02,CUST0298,Divya Kapoor,North,Delhi,Electronics,Laptop Stand,Laptop Stand,1,4602.67,0.05,4372.54,407.38,9.316781550311719,4372.54,UPI
ORD10584,2025-03-16,2025,Mar,3,2025-03,CUST0339,Sneha Singh,North,Delhi,Home & Kitchen,Storage Containers Set,Storage Containers Set,1,4142.6,0.1,3728.34,1512.31,40.56255599006528,3728.34,Credit Card
ORD11507,2024-02-08,2024,Feb,2,2024-02,CUST0365,Sanjay Rao,West,Mumbai,Home & Kitchen,Mixer Grinder,Mixer Grinder,1,4246.55,0.05,4034.22,1579.32,39.14808810625102,4034.22,Cash on Delivery
ORD12173,2024-06-17,2024,Jun,6,2024-06,CUST0376,Isha Iyer,North,Chandigarh,Home & Kitchen,Storage Containers Set,Storage Containers Set,1,4142.6,0.0,3728.34,1512.31,40.56255599006528,3728.34,UPI
ORD11713,2025-01-19,2025,Jan,1,2025-01,CUST0010,Ananya Patel,West,Mumbai,Electronics,USB-C Charger,USB-C Charger,1,700.94,0.3,490.66,-137.11,-27.943993804263645,490.66,UPI
ORD11484,2024-07-24,2024,Jul,7,2024-07,CUST0221,Kavya Sharma,West,Ahmedabad,Home & Kitchen,Storage Containers Set,Storage Containers Set,1,4142.6,0.05,3935.47,1719.44,43.690842516903956,3935.47,UPI
ORD11334,2024-06-08,2024,Jun,6,2024-06,CUST0033,Myra Singh,North,Delhi,Home & Kitchen,LED Table Lamp,LED Table Lamp,3,2416.75,0.05,6887.74,2740.0,39.780827963889465,6887.74,UPI
ORD12097,2024-05-02,2024,May,5,2024-05,CUST0178,Priya Kapoor,South,Hyderabad,Furniture,Office Chair,Office Chair,2,3394.32,0.0,6788.64,2289.38,33.72369134318509,6788.64,Cash on Delivery
ORD10814,2024-07-23,2024,Jul,7,2024-07,CUST0350,Priya Kumar,East,Patna,Clothing,Running Shoes,Running Shoes,1,910.04,0.05,864.54,301.29,34.84974668609897,864.54,Net Banking
ORD10317,2024-05-09,2024,May,5,2024-05,CUST0135,Arun Gupta,South,Chennai,Clothing,Denim Jeans,Denim Jeans,1,2056.08,0.0,2056.08,837.62,40.73868721061438,2056.08,Net Banking
ORD11547,2024-09-22,2024,Sep,9,2024-09,CUST0467,Anika Kumar,West,Mumbai,Clothing,Formal Shirt,Formal Shirt,1,1477.42,0.15,1255.81,269.7,21.47617872130338,1255.81,Net Banking
ORD12062,2024-05-26,2024,May,5,2024-05,CUST0377,Vihaan Verma,South,Bengaluru,Furniture,Bookshelf,Bookshelf,1,4584.81,0.1,4126.33,821.12,19.89952330521311,4126.33,Debit Card
ORD10517,2025-01-24,2025,Jan,1,2025-01,CUST0351,Aarav Mehta,South,Bengaluru,Stationery,Gel Pen Set,Gel Pen Set,2,4275.22,0.0,8550.44,4222.67,49.38541174489266,8550.44,UPI
ORD11289,2024-06-23,2024,Jun,6,2024-06,CUST0107,Rohan Chatterjee,West,Pune,Clothing,Women's Kurti,Women's Kurti,1,4506.86,0.0,4506.86,1163.32,25.812206281091495,4506.86,Credit Card
ORD12007,2024-10-07,2024,Oct,10,2024-10,CUST0354,Karan Bose,South,Bengaluru,Home & Kitchen,Air Fryer,Air Fryer,1,1319.46,0.1,1187.51,525.35,44.2396274557688,1187.51,Credit Card
ORD10534,2024-09-22,2024,Sep,9,2024-09,CUST0020,Anika Kapoor,West,Ahmedabad,Clothing,Running Shoes,Running Shoes,1,910.04,0.15,773.53,210.28,27.184466019417474,773.53,UPI
ORD11305,2025-03-16,2025,Mar,3,2025-03,CUST0022,Aadhya Patel,North,Jaipur,Home & Kitchen,Mixer Grinder,Mixer Grinder,1,4246.55,0.15,3609.57,1154.67,31.989128899010133,3609.57,Credit Card
ORD12073,2024-02-08,2024,Feb,2,2024-02,CUST0124,Myra Reddy,South,Hyderabad,Home & Kitchen,Air Fryer,Air Fryer,2,1319.46,0.0,2638.92,1314.6,49.81583375017052,2638.92,Credit Card
ORD10272,2024-08-29,2024,Aug,8,2024-08,CUST0384,Vivaan Iyer,West,Pune,Home & Kitchen,Water Bottle,Water Bottle,2,5018.72,0.05,9535.57,2497.41,26.190463705892782,9535.57,UPI
ORD10549,2024-07-31,2024,Jul,7,2024-07,CUST0168,Riya Das,West,Ahmedabad,Home & Kitchen,Non-Stick Pan,Non-Stick Pan,2,2707.34,0.05,5143.95,1309.44,25.455923949494068,5143.95,Credit Card
ORD10965,2025-02-28,2025,Feb,2,2025-02,CUST0246,Pooja Singh,North,Delhi,Clothing,Denim Jeans,Denim Jeans,1,2056.08,0.05,1953.28,734.82,37.61979849279162,1953.28,UPI
ORD12043,2024-09-15,2024,Sep,9,2024-09,CUST0074,Isha Reddy,North,Chandigarh,Electronics,Bluetooth Speaker,Bluetooth Speaker,2,5172.8,0.15,8793.76,46.28,0.526282272884409,8793.76,Credit Card
ORD11964,2024-09-13,2024,Sep,9,2024-09,CUST0080,Vivaan Verma,West,Ahmedabad,Electronics,Wireless Mouse,Wireless Mouse,1,4677.64,0.05,4443.76,706.33,15.894872810412805,4443.76,UPI
ORD10599,2024-04-21,2024,Apr,4,2024-04,CUST0435,Krishna Kapoor,West,Pune,Home & Kitchen,Air Fryer,Air Fryer,1,1319.46,0.1,1187.51,525.35,44.2396274557688,1187.51,Debit Card
ORD11929,2024-02-04,2024,Feb,2,2024-02,CUST0172,Ravi Patel,West,Ahmedabad,Home & Kitchen,Non-Stick Pan,Non-Stick Pan,1,2707.34,0.0,2707.34,790.08,29.18288800076828,2707.34,Debit Card
ORD10571,2024-03-31,2024,Mar,3,2024-03,CUST0287,Divya Kumar,West,Mumbai,Electronics,Bluetooth Speaker,Bluetooth Speaker,1,5172.8,0.0,5172.8,799.06,15.447339931951745,5172.8,Debit Card
ORD10075,2025-01-08,2025,Jan,1,2025-01,CUST0172,Ravi Patel,East,Patna,Electronics,USB-C Charger,USB-C Charger,1,700.94,0.15,595.8,-31.97,-5.365894595501847,595.8,UPI
ORD10062,2025-03-25,2025,Mar,3,2025-03,CUST0362,Divya Sharma,West,Pune,Furniture,Sofa Cover,Sofa Cover,1,4703.54,0.0,4703.54,1463.14,31.107208613087167,4703.54,UPI
ORD11988,2024-08-06,2024,Aug,8,2024-08,CUST0272,Vivaan Iyer,South,Bengaluru,Furniture,Recliner Chair,Recliner Chair,1,2880.32,0.15,2448.27,550.83,22.498744011077214,2448.27,Debit Card
ORD10810,2024-12-29,2024,Dec,12,2024-12,CUST0076,Ishaan Sharma,East,Bhubaneswar,Furniture,Bookshelf,Bookshelf,1,4584.81,0.3,3209.37,-95.84,-2.9862558695320267,3209.37,Credit Card
ORD10245,2025-02-05,2025,Feb,2,2025-02,CUST0227,Ishaan Sharma,North,Delhi,Electronics,Portable SSD 1TB,Portable SSD 1TB,1,3916.61,0.05,3720.78,320.78,8.621310585414884,3720.78,Credit Card
ORD11050,2025-02-17,2025,Feb,2,2025-02,CUST0226,Nikhil Patel,East,Kolkata,Stationery,Gel Pen Set,Gel Pen Set,1,4275.22,0.0,4275.22,2111.34,49.385528697938355,4275.22,UPI
ORD11814,2024-08-29,2024,Aug,8,2024-08,CUST0034,Arjun Patel,North,Chandigarh,Clothing,Winter Jacket,Winter Jacket,1,2896.9,0.05,2752.06,1166.39,42.38243352252495,2752.06,Credit Card
ORD12108,2024-11-07,2024,Nov,11,2024-11,CUST0350,Priya Kumar,North,Delhi,Electronics,Wireless Mouse,Wireless Mouse,1,4677.64,0.05,4443.76,706.33,15.894872810412805,4443.76,Credit Card
ORD10106,2024-05-08,2024,May,5,2024-05,CUST0320,Vihaan Joshi,North,Delhi,Electronics,Laptop Stand,Laptop Stand,1,4602.67,0.05,4372.54,407.38,9.316781550311719,4372.54,UPI
ORD10674,2024-12-14,2024,Dec,12,2024-12,CUST0457,Neha Reddy,East,Bhubaneswar,Electronics,Webcam HD,Webcam HD,1,2743.97,0.05,2606.77,518.88,19.905093276353494,2606.77,Net Banking
ORD10643,2024-05-03,2024,May,5,2024-05,CUST0031,Nikhil Gupta,West,Pune,Stationery,Desk Organizer,Desk Organizer,2,967.81,0.3,1354.93,633.13,46.72787524078734,1354.93,UPI
ORD11843,2025-03-01,2025,Mar,3,2025-03,CUST0249,Krishna Nair,North,Delhi,Electronics,Smart Watch,Smart Watch,2,2319.17,0.05,4406.42,293.06,6.650750495867394,4406.42,UPI
ORD10666,2025-03-14,2025,Mar,3,2025-03,CUST0125,Aarav Kapoor,East,Kolkata,Furniture,Study Table,Study Table,1,4991.64,0.0,4991.64,1116.47,22.36679728506062,4991.64,Debit Card
ORD10510,2024-11-20,2024,Nov,11,2024-11,CUST0368,Ishaan Chatterjee,South,Bengaluru,Electronics,Noise Cancelling Headphones,Noise Cancelling Headphones,1,899.46,0.0,899.46,178.93,19.893046939274676,899.46,Debit Card
ORD10132,2024-06-16,2024,Jun,6,2024-06,CUST0107,Rohan Chatterjee,South,Bengaluru,Electronics,Bluetooth Speaker,Bluetooth Speaker,1,5172.8,0.05,4914.16,540.42,10.99719992837026,4914.16,Debit Card
ORD10445,2024-09-07,2024,Sep,9,2024-09,CUST0253,Saanvi Iyer,West,Mumbai,Electronics,Noise Cancelling Headphones,Noise Cancelling Headphones,1,899.46,0.0,899.46,178.93,19.893046939274676,899.46,Credit Card
ORD10867,2024-12-31,2024,Dec,12,2024-12,CUST0230,Arun Verma,North,Chandigarh,Electronics,USB-C Charger,USB-C Charger,2,700.94,0.0,1401.88,146.34,10.438839272976288,1401.88,Net Banking
ORD11944,2024-04-15,2024,Apr,4,2024-04,CUST0389,Unknown Customer,North,Delhi,Clothing,Denim Jeans,Denim Jeans,1,2056.08,0.0,2056.08,837.62,40.73868721061438,2056.08,UPI
ORD10209,2024-09-13,2024,Sep,9,2024-09,CUST0221,Kavya Sharma,South,Hyderabad,Electronics,Wireless Mouse,Wireless Mouse,1,4677.64,0.3,3274.35,-463.08,-14.14265426725915,3274.35,Credit Card
ORD10058,2024-11-21,2024,Nov,11,2024-11,CUST0401,Arun Rao,East,Kolkata,Home & Kitchen,Non-Stick Pan,Non-Stick Pan,1,2707.34,0.05,2571.97,654.71,25.455584629680754,2571.97,Credit Card
ORD11282,2024-05-08,2024,May,5,2024-05,CUST0079,Myra Kapoor,South,Bengaluru,Home & Kitchen,Non-Stick Pan,Non-Stick Pan,1,2707.34,0.1,2436.61,519.35,21.314449173236586,2436.61,Credit Card
ORD11862,2024-12-09,2024,Dec,12,2024-12,CUST0341,Aarav Nair,North,Delhi,Clothing,Formal Shirt,Formal Shirt,1,1477.42,0.05,1403.55,417.44,29.741726336788858,1403.55,Debit Card
ORD10087,2024-08-01,2024,Aug,8,2024-08,CUST0046,Krishna Joshi,North,Chandigarh,Home & Kitchen,Water Bottle,Water Bottle,2,5018.72,0.0,10037.44,2999.28,29.880925813753308,10037.44,UPI
ORD12134,2024-11-03,2024,Nov,11,2024-11,CUST0219,Ravi Bose,West,Pune,Electronics,Smart Watch,Smart Watch,2,2319.17,0.05,4406.42,293.06,6.650750495867394,4406.42,Cash on Delivery
ORD10772,2024-09-20,2024,Sep,9,2024-09,CUST0111,Priya Nair,East,Bhubaneswar,Furniture,Bookshelf,Bookshelf,1,4584.81,0.05,4355.57,1050.36,24.115328188962636,4355.57,UPI
ORD11652,2024-02-16,2024,Feb,2,2024-02,CUST0331,Arun Mehta,South,Chennai,Home & Kitchen,Water Bottle,Water Bottle,1,5018.72,0.05,4767.78,1248.7,26.19038630138136,4767.78,Credit Card
ORD11462,2024-10-01,2024,Oct,10,2024-10,CUST0201,Ananya Gupta,South,Bengaluru,Electronics,Smart Watch,Smart Watch,1,2319.17,0.05,2203.21,146.53,6.650750495867394,2203.21,Credit Card
ORD10709,2024-11-22,2024,Nov,11,2024-11,CUST0162,Vihaan Singh,North,Chandigarh,Home & Kitchen,Air Fryer,Air Fryer,2,1319.46,0.1,2375.03,1050.71,44.23986223331916,2375.03,Credit Card
ORD11110,2025-03-27,2025,Mar,3,2025-03,CUST0328,Pooja Kumar,South,Hyderabad,Stationery,Notebook Pack,Notebook Pack,1,4753.51,0.15,4040.48,1744.68,43.18001821565755,4040.48,UPI
ORD11868,2025-02-14,2025,Feb,2,2025-02,CUST0138,Neha Chatterjee,North,Delhi,Clothing,Running Shoes,Running Shoes,1,910.04,0.15,773.53,210.28,27.184466019417474,773.53,Cash on Delivery
ORD11605,2024-05-05,2024,May,5,2024-05,CUST0138,Neha Chatterjee,East,Kolkata,Clothing,Men's T-Shirt,Men's T-Shirt,1,1052.59,0.0,1052.59,346.55,32.923550480243975,1052.59,Credit Card
ORD11874,2024-07-16,2024,Jul,7,2024-07,CUST0400,Krishna Mehta,East,Kolkata,Clothing,Men's T-Shirt,Men's T-Shirt,1,1052.59,0.1,947.33,241.29,25.470532971614958,947.33,Credit Card
ORD10539,2024-11-16,2024,Nov,11,2024-11,CUST0221,Kavya Sharma,East,Kolkata,Clothing,Men's T-Shirt,Men's T-Shirt,1,1052.59,0.0,1052.59,346.55,32.923550480243975,1052.59,Cash on Delivery
ORD11724,2024-12-24,2024,Dec,12,2024-12,CUST0040,Ananya Kumar,East,Kolkata,Clothing,Women's Kurti,Women's Kurti,1,4506.86,0.0,4506.86,1163.32,25.812206281091495,4506.86,UPI
ORD11414,2025-03-17,2025,Mar,3,2025-03,CUST0200,Myra Rao,West,Mumbai,Home & Kitchen,Water Bottle,Water Bottle,2,5018.72,0.05,9535.57,2497.41,26.190463705892782,9535.57,UPI
ORD11864,2024-10-15,2024,Oct,10,2024-10,CUST0183,Isha Iyer,North,Delhi,Electronics,Webcam HD,Webcam HD,1,2743.97,0.0,2743.97,656.08,23.90988239667344,2743.97,UPI
ORD11816,2025-02-24,2025,Feb,2,2025-02,CUST0103,Sneha Iyer,South,Hyderabad,Electronics,Webcam HD,Webcam HD,1,2743.97,0.0,2743.97,656.08,23.90988239667344,2743.97,UPI
ORD10419,2024-05-14,2024,May,5,2024-05,CUST0190,Divya Patel,West,Pune,Stationery,Notebook Pack,Notebook Pack,1,4753.51,0.1,4278.16,1982.36,46.33674289881631,4278.16,UPI
ORD10498,2025-01-17,2025,Jan,1,2025-01,CUST0284,Aadhya Rao,South,Hyderabad,Stationery,Notebook Pack,Notebook Pack,1,4753.51,0.05,4515.83,2220.03,49.161062307482794,4515.83,UPI
ORD11074,2025-03-25,2025,Mar,3,2025-03,CUST0395,Diya Verma,South,Chennai,Electronics,Wireless Mouse,Wireless Mouse,1,4677.64,0.1,4209.88,472.45,11.222410139956484,4209.88,Credit Card
ORD12044,2024-01-26,2024,Jan,1,2024-01,CUST0221,Kavya Sharma,North,Delhi,Stationery,Sticky Notes,Sticky Notes,1,2834.66,0.2,2267.73,953.16,42.03145877154687,2267.73,Net Banking
ORD11536,2024-09-10,2024,Sep,9,2024-09,CUST0145,Nikhil Sharma,West,Ahmedabad,Furniture,Recliner Chair,Recliner Chair,1,2880.32,0.15,2448.27,550.83,22.498744011077214,2448.27,Debit Card
ORD10852,2024-11-27,2024,Nov,11,2024-11,CUST0339,Sneha Singh,South,Chennai,Furniture,Sofa Cover,Sofa Cover,2,4703.54,0.1,8466.37,1985.57,23.452435931810207,8466.37,UPI
ORD11005,2024-05-22,2024,May,5,2024-05,CUST0071,Meera Gupta,South,Bengaluru,Stationery,Notebook Pack,Notebook Pack,1,4753.51,0.05,4515.83,2220.03,49.161062307482794,4515.83,Net Banking
ORD10437,2025-02-20,2025,Feb,2,2025-02,CUST0137,Diya Rao,South,Chennai,Electronics,Smart Watch,Smart Watch,2,2319.17,0.0,4638.34,524.98,11.318273347792529,4638.34,Credit Card
ORD11280,2024-05-08,2024,May,5,2024-05,CUST0340,Rohan Singh,East,Patna,Electronics,Laptop Stand,Laptop Stand,1,4602.67,0.0,4602.67,637.51,13.850873514720801,4602.67,Net Banking
ORD12143,2024-11-12,2024,Nov,11,2024-11,CUST0364,Arjun Sharma,South,Chennai,Furniture,Sofa Cover,Sofa Cover,1,4703.54,0.1,4233.19,992.79,23.4525263453802,4233.19,UPI
ORD11279,2024-09-11,2024,Sep,9,2024-09,CUST0365,Sanjay Rao,West,Mumbai,Stationery,Sticky Notes,Sticky Notes,1,2834.66,0.05,2692.93,1378.36,51.1843976635115,2692.93,Credit Card
ORD11033,2025-01-01,2025,Jan,1,2025-01,CUST0105,Arjun Das,West,Mumbai,Home & Kitchen,Storage Containers Set,Storage Containers Set,1,4142.6,0.05,3935.47,1719.44,43.690842516903956,3935.47,Credit Card
ORD12063,2024-04-18,2024,Apr,4,2024-04,CUST0343,Ravi Kapoor,West,Mumbai,Furniture,Study Table,Study Table,3,4991.64,0.1,13477.43,1851.91,13.740824474695842,13477.43,UPI
ORD12126,2024-10-11,2024,Oct,10,2024-10,CUST0105,Arjun Das,East,Bhubaneswar,Electronics,Portable SSD 1TB,Portable SSD 1TB,1,3916.61,0.05,3720.78,320.78,8.621310585414884,3720.78,Debit Card
ORD12095,2025-01-27,2025,Jan,1,2025-01,CUST0220,Meera Chatterjee,South,Bengaluru,Clothing,Running Shoes,Running Shoes,2,910.04,0.15,1547.07,420.57,27.184936686769184,1547.07,Credit Card
ORD10305,2024-01-08,2024,Jan,1,2024-01,CUST0086,Sanjay Nair,South,Bengaluru,Electronics,USB-C Charger,USB-C Charger,1,700.94,0.1,630.85,3.08,0.4882301656495205,630.85,UPI
ORD11812,2025-03-17,2025,Mar,3,2025-03,CUST0295,Myra Singh,South,Hyderabad,Electronics,Noise Cancelling Headphones,Noise Cancelling Headphones,2,899.46,0.0,1798.92,357.86,19.893046939274676,1798.92,Cash on Delivery
ORD11099,2024-08-30,2024,Aug,8,2024-08,CUST0062,Aditya Mehta,West,Ahmedabad,Electronics,Bluetooth Speaker,Bluetooth Speaker,4,5172.8,0.0,20691.2,3196.25,15.447388261676462,20691.2,Net Banking
ORD10336,2024-05-21,2024,May,5,2024-05,CUST0035,Krishna Nair,North,Chandigarh,Home & Kitchen,Non-Stick Pan,Non-Stick Pan,2,2707.34,0.0,5414.68,1580.17,29.183072683888984,5414.68,Credit Card
ORD10996,2024-08-15,2024,Aug,8,2024-08,CUST0298,Divya Kapoor,South,Hyderabad,Home & Kitchen,Air Fryer,Air Fryer,1,1319.46,0.0,1319.46,657.3,49.81583375017052,1319.46,UPI
ORD10570,2025-03-28,2025,Mar,3,2025-03,CUST0245,Sneha Chatterjee,West,Pune,Clothing,Running Shoes,Running Shoes,2,910.04,0.1,1638.07,511.57,31.230045114067167,1638.07,Credit Card
